path,sim_ref_max,sim_text,score_combined,phash_near_dup,suspect_vg,dist_to_thr,path_exported
data\candidates\artists_tree\Piet_Mondrian\Piet_Mondrian_40.jpg,0.8792479038238525,0.26641860604286194,0.5808324813842773,False,False,0.2191675186157227,data\negatives\Piet_Mondrian_40.jpg
data\candidates\artists_tree\Jan_van_Eyck\Jan_van_Eyck_41.jpg,0.8763459920883179,0.27505001425743103,0.5808176398277283,False,False,0.21918236017227177,data\negatives\Jan_van_Eyck_41.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_50.jpg,0.8803623914718628,0.26288145780563354,0.5807937383651733,False,False,0.2192062616348267,data\negatives\Paul_Gauguin_50.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_241.jpg,0.8789068460464478,0.2671864628791809,0.5807814002037048,False,False,0.2192185997962952,data\negatives\Alfred_Sisley_241.jpg
data\candidates\artists_tree\Marc_Chagall\Marc_Chagall_62.jpg,0.8895012140274048,0.2351706475019455,0.58073490858078,False,False,0.21926509141922002,data\negatives\Marc_Chagall_62.jpg
data\candidates\artists_tree\Paul_Klee\Paul_Klee_127.jpg,0.8706070780754089,0.2916714549064636,0.580698549747467,False,False,0.219301450252533,data\negatives\Paul_Klee_127.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_124.jpg,0.8738672733306885,0.28127461671829224,0.5805752873420715,False,False,0.2194247126579285,data\negatives\Paul_Gauguin_124.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_58.jpg,0.8775243759155273,0.2698672413825989,0.5804880857467651,False,False,0.2195119142532349,data\negatives\Alfred_Sisley_58.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_142.jpg,0.8702667355537415,0.29152560234069824,0.5804651975631714,False,False,0.21953480243682866,data\negatives\Alfred_Sisley_142.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_42.jpg,0.8711638450622559,0.2884849011898041,0.5803953409194946,False,False,0.21960465908050542,data\negatives\Alfred_Sisley_42.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_73.jpg,0.877957820892334,0.26775848865509033,0.5803263783454895,False,False,0.21967362165451054,data\negatives\Pierre-Auguste_Renoir_73.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_258.jpg,0.876346230506897,0.27196770906448364,0.580201268196106,False,False,0.2197987318038941,data\negatives\Paul_Gauguin_258.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_72.jpg,0.8716402053833008,0.28594404458999634,0.5801729559898376,False,False,0.2198270440101624,data\negatives\Alfred_Sisley_72.jpg
data\candidates\artists_tree\Edouard_Manet\Edouard_Manet_86.jpg,0.8685944080352783,0.2949066162109375,0.5801379680633545,False,False,0.21986203193664555,data\negatives\Edouard_Manet_86.jpg
data\candidates\artists_tree\Claude_Monet\Claude_Monet_18.jpg,0.8779724836349487,0.2666321098804474,0.5801099538803101,False,False,0.21989004611968999,data\negatives\Claude_Monet_18.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_228.jpg,0.8753175735473633,0.2739371359348297,0.5799779891967773,False,False,0.2200220108032227,data\negatives\Alfred_Sisley_228.jpg
data\candidates\artists_tree\Edouard_Manet\Edouard_Manet_6.jpg,0.8822119235992432,0.25294890999794006,0.5799169540405273,False,False,0.2200830459594727,data\negatives\Edouard_Manet_6.jpg
data\candidates\artists_tree\Edgar_Degas\Edgar_Degas_213.jpg,0.8739172220230103,0.27763986587524414,0.5798783302307129,False,False,0.22012166976928715,data\negatives\Edgar_Degas_213.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_274.jpg,0.8789433240890503,0.26209089159965515,0.5797842144966125,False,False,0.2202157855033875,data\negatives\Paul_Gauguin_274.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_307.jpg,0.8765912652015686,0.2690201699733734,0.5797588229179382,False,False,0.2202411770820618,data\negatives\Paul_Gauguin_307.jpg
data\candidates\artists_tree\Paul_Cezanne\Paul_Cezanne_38.jpg,0.8767938017845154,0.26841238141059875,0.5797587633132935,False,False,0.2202412366867066,data\negatives\Paul_Cezanne_38.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_200.jpg,0.8745582103729248,0.2746647596359253,0.5796679258346558,False,False,0.22033207416534428,data\negatives\Pierre-Auguste_Renoir_200.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_127.jpg,0.8784068822860718,0.2630581259727478,0.5796558260917664,False,False,0.2203441739082337,data\negatives\Pierre-Auguste_Renoir_127.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_231.jpg,0.8807993531227112,0.2556379437446594,0.5796072483062744,False,False,0.22039275169372563,data\negatives\Alfred_Sisley_231.jpg
data\candidates\artists_tree\Edgar_Degas\Edgar_Degas_58.jpg,0.878643274307251,0.2620455026626587,0.5795950889587402,False,False,0.2204049110412598,data\negatives\Edgar_Degas_58.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_247.jpg,0.877902090549469,0.26424363255500793,0.5795899629592896,False,False,0.2204100370407105,data\negatives\Paul_Gauguin_247.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_259.jpg,0.8803818225860596,0.2567196488380432,0.5795730352401733,False,False,0.2204269647598267,data\negatives\Paul_Gauguin_259.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_254.jpg,0.8710466623306274,0.2846570611000061,0.5795594453811646,False,False,0.2204405546188355,data\negatives\Alfred_Sisley_254.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_246.jpg,0.8702269792556763,0.2870025336742401,0.5795367360115051,False,False,0.22046326398849492,data\negatives\Alfred_Sisley_246.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_28.jpg,0.8716543912887573,0.28245243430137634,0.579483151435852,False,False,0.220516848564148,data\negatives\Alfred_Sisley_28.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_201.jpg,0.8752260804176331,0.2714099884033203,0.5794177055358887,False,False,0.22058229446411137,data\negatives\Pierre-Auguste_Renoir_201.jpg
data\candidates\artists_tree\Mikhail_Vrubel\Mikhail_Vrubel_127.jpg,0.8807048797607422,0.2548997402191162,0.5794029235839844,False,False,0.22059707641601567,data\negatives\Mikhail_Vrubel_127.jpg
data\candidates\artists_tree\Gustav_Klimt\Gustav_Klimt_24.jpg,0.8840291500091553,0.2446412444114685,0.5793457627296448,False,False,0.22065423727035527,data\negatives\Gustav_Klimt_24.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_23.jpg,0.8762912750244141,0.26783686876296997,0.5793421268463135,False,False,0.22065787315368657,data\negatives\Alfred_Sisley_23.jpg
data\candidates\artists_tree\Francisco_Goya\Francisco_Goya_97.jpg,0.8870631456375122,0.23544922471046448,0.5793277025222778,False,False,0.2206722974777222,data\negatives\Francisco_Goya_97.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_295.jpg,0.8756966590881348,0.2691551744937897,0.5792490839958191,False,False,0.22075091600418095,data\negatives\Paul_Gauguin_295.jpg
data\candidates\artists_tree\Henri_de_Toulouse-Lautrec\Henri_de_Toulouse-Lautrec_21.jpg,0.8673141002655029,0.2941291332244873,0.579214334487915,False,False,0.220785665512085,data\negatives\Henri_de_Toulouse-Lautrec_21.jpg
data\candidates\artists_tree\Vasiliy_Kandinskiy\Vasiliy_Kandinskiy_68.jpg,0.8758262395858765,0.2684652507305145,0.5791888236999512,False,False,0.22081117630004887,data\negatives\Vasiliy_Kandinskiy_68.jpg
data\candidates\artists_tree\Edvard_Munch\Edvard_Munch_22.jpg,0.8776898384094238,0.2626456320285797,0.5791430473327637,False,False,0.22085695266723637,data\negatives\Edvard_Munch_22.jpg
data\candidates\artists_tree\Marc_Chagall\Marc_Chagall_158.jpg,0.8732912540435791,0.2757338583469391,0.5791215300559998,False,False,0.2208784699440003,data\negatives\Marc_Chagall_158.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_255.jpg,0.8696070909500122,0.2865530848503113,0.5790749192237854,False,False,0.22092508077621464,data\negatives\Alfred_Sisley_255.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_192.jpg,0.8779950737953186,0.2611924409866333,0.5790355205535889,False,False,0.22096447944641118,data\negatives\Pierre-Auguste_Renoir_192.jpg
data\candidates\artists_tree\Claude_Monet\Claude_Monet_35.jpg,0.8721413612365723,0.2787458896636963,0.5790340304374695,False,False,0.22096596956253056,data\negatives\Claude_Monet_35.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_8.jpg,0.8708681464195251,0.28226450085639954,0.5789737701416016,False,False,0.22102622985839848,data\negatives\Alfred_Sisley_8.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_92.jpg,0.8709070682525635,0.2819978892803192,0.5789438486099243,False,False,0.22105615139007573,data\negatives\Alfred_Sisley_92.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_65.jpg,0.8684805631637573,0.28920215368270874,0.5789287686347961,False,False,0.2210712313652039,data\negatives\Paul_Gauguin_65.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_105.jpg,0.8808243870735168,0.2520511746406555,0.5789048671722412,False,False,0.22109513282775883,data\negatives\Paul_Gauguin_105.jpg
data\candidates\artists_tree\Claude_Monet\Claude_Monet_22.jpg,0.873266875743866,0.2746216058731079,0.578884482383728,False,False,0.22111551761627202,data\negatives\Claude_Monet_22.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_205.jpg,0.8771096467971802,0.2629380226135254,0.5788534283638,False,False,0.2211465716362,data\negatives\Alfred_Sisley_205.jpg
data\candidates\artists_tree\Camille_Pissarro\Camille_Pissarro_68.jpg,0.8731566667556763,0.2747054994106293,0.578835129737854,False,False,0.22116487026214604,data\negatives\Camille_Pissarro_68.jpg
data\candidates\artists_tree\Claude_Monet\Claude_Monet_56.jpg,0.8732155561447144,0.27427101135253906,0.5787835717201233,False,False,0.22121642827987675,data\negatives\Claude_Monet_56.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_253.jpg,0.8736810684204102,0.27263033390045166,0.5787347555160522,False,False,0.2212652444839478,data\negatives\Alfred_Sisley_253.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_215.jpg,0.8756712675094604,0.2655688524246216,0.5785165429115295,False,False,0.2214834570884705,data\negatives\Pierre-Auguste_Renoir_215.jpg
data\candidates\artists_tree\Gustav_Klimt\Gustav_Klimt_43.jpg,0.8720357418060303,0.2763198912143707,0.5784854888916016,False,False,0.22151451110839848,data\negatives\Gustav_Klimt_43.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_99.jpg,0.8733563423156738,0.27231377363204956,0.5784765481948853,False,False,0.2215234518051148,data\negatives\Pierre-Auguste_Renoir_99.jpg
data\candidates\artists_tree\Piet_Mondrian\Piet_Mondrian_26.jpg,0.8744044303894043,0.2690267562866211,0.5784480571746826,False,False,0.22155194282531743,data\negatives\Piet_Mondrian_26.jpg
data\candidates\artists_tree\Edgar_Degas\Edgar_Degas_238.jpg,0.8737918138504028,0.27055975794792175,0.5783870816230774,False,False,0.22161291837692265,data\negatives\Edgar_Degas_238.jpg
data\candidates\artists_tree\Marc_Chagall\Marc_Chagall_41.jpg,0.8899520635604858,0.22201016545295715,0.5783733129501343,False,False,0.22162668704986577,data\negatives\Marc_Chagall_41.jpg
data\candidates\artists_tree\Gustav_Klimt\Gustav_Klimt_16.jpg,0.8729338645935059,0.2729214131832123,0.5783445835113525,False,False,0.2216554164886475,data\negatives\Gustav_Klimt_16.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_265.jpg,0.8645914196968079,0.29782214760780334,0.5783193111419678,False,False,0.22168068885803227,data\negatives\Pierre-Auguste_Renoir_265.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_263.jpg,0.8744350671768188,0.26809513568878174,0.5782800912857056,False,False,0.22171990871429448,data\negatives\Paul_Gauguin_263.jpg
data\candidates\artists_tree\Camille_Pissarro\Camille_Pissarro_79.jpg,0.8708536624908447,0.27881646156311035,0.5782755017280579,False,False,0.22172449827194218,data\negatives\Camille_Pissarro_79.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_200.jpg,0.8766322135925293,0.26126629114151,0.5782325863838196,False,False,0.22176741361618046,data\negatives\Paul_Gauguin_200.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_28.jpg,0.8747022151947021,0.26688152551651,0.5781976580619812,False,False,0.22180234193801884,data\negatives\Paul_Gauguin_28.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_218.jpg,0.8633513450622559,0.3004462718963623,0.5781000852584839,False,False,0.22189991474151616,data\negatives\Alfred_Sisley_218.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_11.jpg,0.8691741228103638,0.28294873237609863,0.5780942440032959,False,False,0.22190575599670415,data\negatives\Alfred_Sisley_11.jpg
data\candidates\artists_tree\Camille_Pissarro\Camille_Pissarro_17.jpg,0.8695653676986694,0.2813047766685486,0.5780001878738403,False,False,0.2219998121261597,data\negatives\Camille_Pissarro_17.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_305.jpg,0.8709854483604431,0.27699047327041626,0.577989399433136,False,False,0.22201060056686406,data\negatives\Paul_Gauguin_305.jpg
data\candidates\artists_tree\Edgar_Degas\Edgar_Degas_636.jpg,0.8780900239944458,0.2549726963043213,0.5778485536575317,False,False,0.2221514463424683,data\negatives\Edgar_Degas_636.jpg
data\candidates\artists_tree\Francisco_Goya\Francisco_Goya_132.jpg,0.8734579086303711,0.2688547968864441,0.5778457522392273,False,False,0.22215424776077275,data\negatives\Francisco_Goya_132.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_58.jpg,0.867893636226654,0.2851790189743042,0.5777720212936401,False,False,0.2222279787063599,data\negatives\Paul_Gauguin_58.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_332.jpg,0.8684345483779907,0.28320378065109253,0.5777015089988708,False,False,0.2222984910011292,data\negatives\Pierre-Auguste_Renoir_332.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_43.jpg,0.8744476437568665,0.26509252190589905,0.57768714427948,False,False,0.22231285572052006,data\negatives\Alfred_Sisley_43.jpg
data\candidates\artists_tree\Albrecht_Du╠êrer\Albrecht_Du╠êrer_96.jpg,0.8866326808929443,0.22837144136428833,0.5776538848876953,False,False,0.22234611511230473,data\negatives\Albrecht_Du╠êrer_96.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_134.jpg,0.8669604063034058,0.28731900453567505,0.5776401162147522,False,False,0.22235988378524785,data\negatives\Alfred_Sisley_134.jpg
data\candidates\artists_tree\Camille_Pissarro\Camille_Pissarro_45.jpg,0.8726069331169128,0.27023059129714966,0.5776102542877197,False,False,0.22238974571228032,data\negatives\Camille_Pissarro_45.jpg
data\candidates\artists_tree\Gustav_Klimt\Gustav_Klimt_114.jpg,0.8752648234367371,0.2621116042137146,0.5775812864303589,False,False,0.22241871356964116,data\negatives\Gustav_Klimt_114.jpg
data\candidates\artists_tree\Pieter_Bruegel\Pieter_Bruegel_74.jpg,0.8808059692382812,0.24545525014400482,0.5775746703147888,False,False,0.22242532968521123,data\negatives\Pieter_Bruegel_74.jpg
data\candidates\artists_tree\Gustav_Klimt\Gustav_Klimt_51.jpg,0.865082859992981,0.29168668389320374,0.5773870944976807,False,False,0.22261290550231938,data\negatives\Gustav_Klimt_51.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_100.jpg,0.8694523572921753,0.2784748077392578,0.5773663520812988,False,False,0.22263364791870122,data\negatives\Pierre-Auguste_Renoir_100.jpg
data\candidates\artists_tree\Marc_Chagall\Marc_Chagall_30.jpg,0.8802616596221924,0.24584746360778809,0.5773264765739441,False,False,0.22267352342605595,data\negatives\Marc_Chagall_30.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_92.jpg,0.877124011516571,0.25485920906066895,0.5772463083267212,False,False,0.22275369167327885,data\negatives\Paul_Gauguin_92.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_295.jpg,0.8793141841888428,0.2480837106704712,0.5772053003311157,False,False,0.22279469966888432,data\negatives\Pierre-Auguste_Renoir_295.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_230.jpg,0.8689000606536865,0.2783204913139343,0.5770041942596436,False,False,0.2229958057403565,data\negatives\Pierre-Auguste_Renoir_230.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_101.jpg,0.8714273571968079,0.2706005871295929,0.5769765377044678,False,False,0.22302346229553227,data\negatives\Pierre-Auguste_Renoir_101.jpg
data\candidates\artists_tree\Camille_Pissarro\Camille_Pissarro_23.jpg,0.8642540574073792,0.29180076718330383,0.5769126415252686,False,False,0.2230873584747315,data\negatives\Camille_Pissarro_23.jpg
data\candidates\artists_tree\Pablo_Picasso\Pablo_Picasso_318.jpg,0.8704817295074463,0.27275803685188293,0.5768406391143799,False,False,0.22315936088562016,data\negatives\Pablo_Picasso_318.jpg
data\candidates\artists_tree\Leonardo_da_Vinci\Leonardo_da_Vinci_89.jpg,0.8770443201065063,0.25275108218193054,0.5767768621444702,False,False,0.22322313785552983,data\negatives\Leonardo_da_Vinci_89.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_79.jpg,0.8659973740577698,0.28576037287712097,0.5767505168914795,False,False,0.22324948310852055,data\negatives\Alfred_Sisley_79.jpg
data\candidates\artists_tree\Mikhail_Vrubel\Mikhail_Vrubel_79.jpg,0.8853566646575928,0.22710463404655457,0.57663494348526,False,False,0.22336505651474003,data\negatives\Mikhail_Vrubel_79.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_237.jpg,0.8736934065818787,0.2618304491043091,0.576582133769989,False,False,0.22341786623001103,data\negatives\Paul_Gauguin_237.jpg
data\candidates\artists_tree\Henri_Matisse\Henri_Matisse_62.jpg,0.8747783899307251,0.2585170865058899,0.576570451259613,False,False,0.223429548740387,data\negatives\Henri_Matisse_62.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_109.jpg,0.8827807903289795,0.23406322300434113,0.5764811635017395,False,False,0.22351883649826054,data\negatives\Paul_Gauguin_109.jpg
data\candidates\artists_tree\Leonardo_da_Vinci\Leonardo_da_Vinci_56.jpg,0.8730028867721558,0.2631490230560303,0.5764315724372864,False,False,0.22356842756271367,data\negatives\Leonardo_da_Vinci_56.jpg
data\candidates\artists_tree\Gustave_Courbet\Gustave_Courbet_55.jpg,0.8791725635528564,0.2441273331642151,0.5763289928436279,False,False,0.22367100715637211,data\negatives\Gustave_Courbet_55.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_88.jpg,0.8768565654754639,0.25095975399017334,0.5763059258460999,False,False,0.2236940741539002,data\negatives\Paul_Gauguin_88.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_206.jpg,0.8680765628814697,0.27718478441238403,0.5762829184532166,False,False,0.2237170815467835,data\negatives\Alfred_Sisley_206.jpg
data\candidates\artists_tree\Edgar_Degas\Edgar_Degas_523.jpg,0.8788636922836304,0.24463704228401184,0.5762456655502319,False,False,0.2237543344497681,data\negatives\Edgar_Degas_523.jpg
data\candidates\artists_tree\Gustav_Klimt\Gustav_Klimt_50.jpg,0.8647807836532593,0.2868741750717163,0.5762433409690857,False,False,0.22375665903091435,data\negatives\Gustav_Klimt_50.jpg
data\candidates\artists_tree\Marc_Chagall\Marc_Chagall_71.jpg,0.8773542046546936,0.2489335685968399,0.5761992335319519,False,False,0.22380076646804814,data\negatives\Marc_Chagall_71.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_22.jpg,0.8707277774810791,0.2687913775444031,0.5761949419975281,False,False,0.22380505800247197,data\negatives\Pierre-Auguste_Renoir_22.jpg
data\candidates\artists_tree\Edgar_Degas\Edgar_Degas_60.jpg,0.8699156641960144,0.2712197005748749,0.5761933326721191,False,False,0.2238066673278809,data\negatives\Edgar_Degas_60.jpg
data\candidates\artists_tree\Claude_Monet\Claude_Monet_70.jpg,0.8690072894096375,0.27379918098449707,0.5761642456054688,False,False,0.2238357543945313,data\negatives\Claude_Monet_70.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_24.jpg,0.8653651475906372,0.2846948802471161,0.5761580467224121,False,False,0.22384195327758794,data\negatives\Alfred_Sisley_24.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_115.jpg,0.8715330362319946,0.26608312129974365,0.5761364698410034,False,False,0.22386353015899663,data\negatives\Paul_Gauguin_115.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_191.jpg,0.8540827035903931,0.3183175325393677,0.5761131048202515,False,False,0.22388689517974858,data\negatives\Alfred_Sisley_191.jpg
data\candidates\artists_tree\Albrecht_Du╠êrer\Albrecht_Du╠êrer_237.jpg,0.8821114301681519,0.2342122495174408,0.5761093497276306,False,False,0.22389065027236943,data\negatives\Albrecht_Du╠êrer_237.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_169.jpg,0.8642849922180176,0.28749358654022217,0.576069712638855,False,False,0.22393028736114506,data\negatives\Alfred_Sisley_169.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_148.jpg,0.8667075634002686,0.2798807621002197,0.5760006904602051,False,False,0.22399930953979497,data\negatives\Alfred_Sisley_148.jpg
data\candidates\artists_tree\Henri_Matisse\Henri_Matisse_22.jpg,0.8713586330413818,0.2658727169036865,0.5759897828102112,False,False,0.22401021718978886,data\negatives\Henri_Matisse_22.jpg
data\candidates\artists_tree\Joan_Miro\Joan_Miro_42.jpg,0.8670099973678589,0.27832794189453125,0.5758716464042664,False,False,0.2241283535957337,data\negatives\Joan_Miro_42.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_229.jpg,0.8630578517913818,0.28998786211013794,0.5758323073387146,False,False,0.22416769266128544,data\negatives\Alfred_Sisley_229.jpg
data\candidates\artists_tree\Claude_Monet\Claude_Monet_45.jpg,0.8694760799407959,0.27053752541542053,0.5757931470870972,False,False,0.22420685291290288,data\negatives\Claude_Monet_45.jpg
data\candidates\artists_tree\Claude_Monet\Claude_Monet_27.jpg,0.8761827945709229,0.2502589225769043,0.5757614970207214,False,False,0.2242385029792786,data\negatives\Claude_Monet_27.jpg
data\candidates\artists_tree\Edgar_Degas\Edgar_Degas_253.jpg,0.8709214925765991,0.26602399349212646,0.5757576823234558,False,False,0.22424231767654423,data\negatives\Edgar_Degas_253.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_30.jpg,0.8654563426971436,0.28226807713508606,0.5757274627685547,False,False,0.22427253723144536,data\negatives\Alfred_Sisley_30.jpg
data\candidates\artists_tree\Henri_Matisse\Henri_Matisse_124.jpg,0.8680992722511292,0.2739095687866211,0.5756415128707886,False,False,0.22435848712921147,data\negatives\Henri_Matisse_124.jpg
data\candidates\artists_tree\Albrecht_Du╠êrer\Albrecht_Du╠êrer_61.jpg,0.8770909309387207,0.246893048286438,0.5756332278251648,False,False,0.22436677217483525,data\negatives\Albrecht_Du╠êrer_61.jpg
data\candidates\artists_tree\Pablo_Picasso\Pablo_Picasso_165.jpg,0.8698588609695435,0.26856839656829834,0.5756289958953857,False,False,0.2243710041046143,data\negatives\Pablo_Picasso_165.jpg
data\candidates\artists_tree\Georges_Seurat\Georges_Seurat_36.jpg,0.8618377447128296,0.29255563020706177,0.575613796710968,False,False,0.22438620328903203,data\negatives\Georges_Seurat_36.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_3.jpg,0.869543194770813,0.2692294716835022,0.5755718350410461,False,False,0.2244281649589539,data\negatives\Paul_Gauguin_3.jpg
data\candidates\artists_tree\Gustav_Klimt\Gustav_Klimt_112.jpg,0.8655402660369873,0.2812038064002991,0.5755649209022522,False,False,0.22443507909774785,data\negatives\Gustav_Klimt_112.jpg
data\candidates\artists_tree\Edgar_Degas\Edgar_Degas_324.jpg,0.8748570680618286,0.25324544310569763,0.575563371181488,False,False,0.224436628818512,data\negatives\Edgar_Degas_324.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_141.jpg,0.8677522540092468,0.274521142244339,0.5755556225776672,False,False,0.2244443774223328,data\negatives\Alfred_Sisley_141.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_85.jpg,0.863213837146759,0.287849485874176,0.5754982233047485,False,False,0.2245017766952515,data\negatives\Alfred_Sisley_85.jpg
data\candidates\artists_tree\Camille_Pissarro\Camille_Pissarro_14.jpg,0.8689918518066406,0.27028632164001465,0.5754523873329163,False,False,0.22454761266708378,data\negatives\Camille_Pissarro_14.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_246.jpg,0.862695574760437,0.2889876365661621,0.5754148960113525,False,False,0.2245851039886475,data\negatives\Pierre-Auguste_Renoir_246.jpg
data\candidates\artists_tree\Gustav_Klimt\Gustav_Klimt_93.jpg,0.867910623550415,0.27333590388298035,0.5754135847091675,False,False,0.22458641529083256,data\negatives\Gustav_Klimt_93.jpg
data\candidates\artists_tree\Gustav_Klimt\Gustav_Klimt_108.jpg,0.8820229768753052,0.2307502031326294,0.57536381483078,False,False,0.22463618516922002,data\negatives\Gustav_Klimt_108.jpg
data\candidates\artists_tree\Edgar_Degas\Edgar_Degas_519.jpg,0.8711209297180176,0.26338478922843933,0.5753495693206787,False,False,0.22465043067932133,data\negatives\Edgar_Degas_519.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_61.jpg,0.8652178049087524,0.28080663084983826,0.5752920508384705,False,False,0.22470794916152959,data\negatives\Alfred_Sisley_61.jpg
data\candidates\artists_tree\Alfred_Sisley\Alfred_Sisley_210.jpg,0.8633487224578857,0.2862418591976166,0.5752575993537903,False,False,0.22474240064620976,data\negatives\Alfred_Sisley_210.jpg
data\candidates\artists_tree\Camille_Pissarro\Camille_Pissarro_66.jpg,0.8724384307861328,0.258886456489563,0.5752403736114502,False,False,0.22475962638854985,data\negatives\Camille_Pissarro_66.jpg
data\candidates\artists_tree\Edgar_Degas\Edgar_Degas_173.jpg,0.873505711555481,0.2555655539035797,0.5752165913581848,False,False,0.22478340864181523,data\negatives\Edgar_Degas_173.jpg
data\candidates\artists_tree\Paul_Gauguin\Paul_Gauguin_176.jpg,0.8677301406860352,0.27279359102249146,0.5751968026161194,False,False,0.22480319738388066,data\negatives\Paul_Gauguin_176.jpg
data\candidates\artists_tree\Edgar_Degas\Edgar_Degas_537.jpg,0.8718734979629517,0.2602546811103821,0.5751750469207764,False,False,0.22482495307922368,data\negatives\Edgar_Degas_537.jpg
data\candidates\artists_tree\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_68.jpg,0.8691940307617188,0.26826074719429016,0.5751686096191406,False,False,0.22483139038085942,data\negatives\Pierre-Auguste_Renoir_68.jpg
